batter_id,pitcher_id,ab,h,hr,rbi,k,bb,avg,ops
665966,677944,2,2,0,0,0,0,1.000,2.500
665966,605288,3,0,0,0,0,0,.000,.000
665966,663903,3,2,0,1,0,1,.667,1.417
665966,656605,2,1,0,0,1,0,.500,1.500
665966,656876,2,0,0,0,1,0,.000,.000
665966,608379,2,0,0,0,1,0,.000,.000
678882,666200,4,0,0,0,2,1,.000,.200
678882,669467,2,0,0,0,0,0,.000,.333
678882,686613,10,3,0,1,2,0,.300,.600
678882,663436,4,0,0,0,2,0,.000,.000
678882,687064,3,0,0,1,0,0,.000,.000
678882,672282,6,1,0,0,3,0,.167,.334
678882,656550,6,1,0,0,0,1,.167,.453
678882,650633,7,2,0,1,2,1,.286,.804
678882,673540,3,0,0,0,2,0,.000,.000
678882,543037,2,0,0,0,2,0,.000,.000
678882,518876,2,1,0,0,0,0,.500,1.000
678882,680736,1,0,0,0,0,1,.000,.500
678882,805673,4,1,0,0,1,0,.250,.750
678882,677944,5,2,1,4,1,0,.400,1.400
678882,664285,9,6,1,6,2,0,.667,1.922
657136,666200,2,0,0,0,1,0,.000,.000
678882,605288,2,1,0,0,1,0,.500,1.000
678882,656876,5,1,0,1,3,0,.200,.400
678882,663903,7,2,0,0,1,0,.286,.572
678882,656605,4,0,0,0,0,0,.000,.000
678882,669302,6,3,0,0,2,0,.500,1.167
657136,673540,1,1,0,0,0,0,1.000,2.000
678882,608379,5,1,0,0,1,0,.200,.600
657136,543037,3,2,1,2,0,0,.667,2.417
657136,672282,6,1,0,0,2,0,.167,.500
657136,669467,6,1,0,0,2,0,.167,.334
657136,680736,2,1,0,0,1,0,.500,1.500
657136,686613,7,3,0,1,3,0,.429,1.000
657136,663436,2,0,0,0,0,0,.000,.000
657136,518876,5,2,0,0,1,0,.400,1.200
657136,664285,4,1,0,3,0,0,.250,.583
657136,650633,6,2,0,1,2,0,.333,.833
657136,805673,4,2,0,0,2,0,.500,1.250
657136,669302,4,3,0,0,0,1,.750,1.800
657136,656605,2,0,0,0,0,0,.000,.000
643396,673540,3,0,0,0,1,0,.000,.000
643396,663372,2,0,0,0,1,0,.000,.000
657136,656876,1,1,0,0,0,0,1.000,2.000
657136,608379,2,0,0,0,0,0,.000,.000
643396,686613,3,1,1,1,0,0,.333,1.666
643396,669467,8,2,0,0,0,1,.250,.708
657136,663903,8,2,0,1,3,0,.250,.500
643396,666200,11,3,1,2,2,2,.273,.930
643396,672282,3,2,0,0,0,0,.667,1.334
643396,650633,5,1,0,0,2,0,.200,.800
643396,677944,3,1,0,0,0,0,.333,.666
643396,677958,1,0,0,0,0,0,.000,.000
643396,664285,23,4,0,1,2,0,.174,.382
643396,656605,5,2,0,0,1,0,.400,.800
643396,543037,12,2,0,1,3,0,.167,.417
643396,663969,1,0,0,0,0,0,.000,.000
643396,518876,6,0,0,0,0,0,.000,.000
680776,666200,5,0,0,1,2,1,.000,.167
643396,608379,15,4,0,0,2,2,.267,.620
643396,656876,8,3,0,0,0,0,.375,.750
643396,605288,6,2,0,2,1,0,.333,.666
680776,673540,5,3,0,1,0,0,.600,1.800
643396,663903,16,6,0,3,2,2,.375,.912
643396,801139,3,1,1,1,1,0,.333,1.666
643396,669302,15,5,0,4,2,0,.333,.733
680776,687064,3,1,0,0,0,0,.333,.666
680776,805673,5,1,0,2,1,0,.200,.400
680776,543037,17,3,0,0,10,2,.176,.535
680776,672282,6,3,0,1,2,1,.500,1.238
680776,656550,9,3,1,2,2,0,.333,1.111
680776,663436,6,0,0,0,0,0,.000,.000
680776,680736,2,1,0,0,1,1,.500,1.167
680776,686613,7,1,0,0,5,2,.143,.619
680776,518876,5,0,0,0,4,1,.000,.167
680776,663969,1,0,0,0,0,0,.000,.000
680776,677944,5,1,0,1,3,0,.200,.367
680776,664285,3,0,0,0,2,0,.000,.000
680776,669467,7,1,0,3,1,0,.143,.429
680776,663903,11,3,0,1,4,0,.273,.788
680776,656605,6,3,1,3,0,1,.500,2.071
680776,650633,11,4,1,3,1,0,.364,1.091
680776,605288,2,1,0,0,1,1,.500,1.167
680776,656876,15,2,0,1,5,0,.133,.266
691785,656550,6,0,0,0,3,0,.000,.000
691785,686613,1,0,0,0,0,1,.000,.500
680776,608379,8,1,0,0,2,0,.125,.250
691785,669467,3,1,0,0,0,0,.333,.666
680776,669302,10,3,1,2,4,1,.300,1.164
691785,666200,1,0,0,0,1,1,.000,.500
691785,672282,1,1,0,1,0,0,1.000,2.000
691785,687064,3,1,0,1,0,0,.333,1.000
691785,677944,2,1,0,1,0,0,.500,1.000
691785,663903,3,1,0,0,2,0,.333,1.000
691785,656876,1,0,0,0,1,0,.000,.000
691785,650633,1,1,0,0,0,0,1.000,3.000
691785,669302,2,0,0,0,1,0,.000,.000
691785,608379,2,1,0,0,0,1,.500,1.167
807799,673540,2,0,0,0,1,0,.000,.000
807799,687064,3,0,0,0,0,0,.000,.000
807799,543037,10,3,0,4,1,0,.300,.700
807799,666200,4,1,0,0,2,0,.250,.750
807799,663436,1,0,0,0,0,0,.000,.667
807799,663969,1,0,0,0,0,0,.000,.000
807799,518876,5,2,0,0,1,1,.400,1.100
807799,669467,1,0,0,0,1,0,.000,.000
807799,650633,5,1,0,0,1,0,.200,.400
807799,686613,8,0,0,0,3,2,.000,.273
807799,672282,4,1,0,0,2,0,.250,.650
807799,805673,4,0,0,0,1,0,.000,.000
807799,677944,5,2,0,0,1,0,.400,1.200
807799,608379,7,2,0,0,2,1,.286,.661
807799,663903,7,2,0,0,0,1,.286,.661
807799,656605,8,2,1,2,1,0,.250,.875
807799,669302,8,2,1,3,3,0,.250,.875
807799,656876,7,3,0,0,2,0,.429,1.143
807799,605288,3,1,0,0,0,0,.333,.666
681508,678022,1,0,0,0,0,0,.000,.500
681508,663436,1,0,0,1,0,1,.000,.333
681508,672282,1,0,0,0,0,0,.000,.000
681508,677944,2,2,0,0,0,0,1.000,2.500
681508,656550,3,0,0,0,1,0,.000,.000
681508,656876,3,0,0,0,1,1,.000,.250
681987,663436,2,1,0,0,0,0,.500,1.000
681987,669302,2,0,0,1,0,0,.000,.000
681987,656876,2,1,0,0,0,0,.500,1.000
681987,605288,3,1,0,0,0,1,.333,.833
575929,656550,8,3,0,1,1,0,.375,.875
575929,680736,6,0,0,0,2,0,.000,.000
575929,666200,12,4,0,0,1,2,.333,.929
681987,608379,2,1,0,0,0,0,.500,1.000
575929,673540,8,2,0,0,1,0,.250,.583
575929,672282,1,0,0,0,1,0,.000,.000
575929,687064,3,0,0,0,3,0,.000,.000
575929,686613,5,0,0,0,0,0,.000,.000
575929,669467,7,6,1,4,0,1,.857,2.304
575929,650633,2,1,1,1,1,1,.500,2.750
575929,543037,5,0,0,0,2,0,.000,.000
575929,669302,2,0,0,0,0,0,.000,.333
575929,656876,3,1,0,0,2,1,.333,.933
575929,677944,3,1,0,0,0,1,.333,.833
575929,664285,11,4,2,3,2,1,.364,1.417
575929,518876,13,7,1,2,2,1,.538,1.600
575929,663903,7,2,0,0,2,2,.286,.786
575929,665795,10,2,0,0,3,0,.200,.400
575929,605288,22,4,0,0,5,3,.182,.598
575929,663969,1,0,0,0,0,0,.000,.000
575929,656605,26,7,1,3,10,3,.269,.906
677800,673540,3,0,0,0,0,0,.000,.000
677800,666200,5,1,0,0,1,0,.200,.400
677800,669467,3,0,0,0,1,0,.000,.000
677800,656550,8,0,0,0,2,1,.000,.111
575929,608379,24,6,2,4,6,3,.250,.916
677800,687064,3,2,1,1,1,0,.667,2.667
677800,672282,1,1,0,0,0,0,1.000,2.000
677800,663436,5,2,0,0,2,0,.400,1.100
677800,686613,8,2,0,2,1,2,.250,.614
677800,669302,5,1,0,1,3,0,.200,.400
677800,664285,7,2,1,2,1,1,.286,1.089
677800,677944,2,0,0,0,1,0,.000,.000
677800,805673,4,0,0,0,2,0,.000,.000
677800,543037,5,1,0,2,2,0,.200,.400
677800,608379,5,0,0,0,2,0,.000,.000
677800,656605,2,1,0,1,1,1,.500,1.167
677800,650633,8,4,0,1,3,1,.500,1.181
663586,686613,6,3,0,1,0,0,.500,1.333
663586,663372,8,3,1,4,3,1,.375,1.150
677800,656876,6,1,0,0,4,0,.167,.334
663586,673540,6,0,0,0,1,0,.000,.000
677800,663903,7,2,0,0,2,2,.286,.873
663586,680736,4,1,0,0,1,0,.250,.500
663586,543037,2,0,0,0,1,0,.000,.000
663586,669467,6,5,1,4,0,0,.833,2.333
677800,518876,2,1,0,0,0,1,.500,1.167
663586,663436,2,0,0,0,1,0,.000,.333
663586,650633,3,1,0,0,1,0,.333,.666
663586,518876,15,4,1,1,4,0,.267,.867
663586,672282,4,3,0,0,1,1,.750,1.800
663586,663969,2,1,0,0,0,1,.500,1.667
663586,666200,23,6,0,2,8,3,.261,.694
663586,664285,6,0,0,0,2,0,.000,.000
663586,677944,4,2,0,0,1,1,.500,1.100
663586,677958,2,0,0,0,2,0,.000,.000
663586,656605,12,5,0,5,3,1,.417,1.167
663586,665795,7,2,1,1,3,2,.286,1.301
663586,656492,4,0,0,0,2,1,.000,.200
663586,663903,9,2,1,2,5,0,.222,.778
663586,669302,6,2,1,1,0,0,.333,1.166
663586,801139,5,0,0,0,3,0,.000,.000
663586,656876,4,2,0,0,2,0,.500,1.000
663586,608379,9,2,2,3,6,0,.222,1.111
642086,673540,7,3,1,2,2,1,.429,1.556
663586,605288,17,8,1,8,3,1,.471,1.147
642086,663436,3,1,0,0,0,0,.333,.666
642086,686613,5,2,0,0,0,0,.400,.800
642086,680736,4,2,0,0,0,0,.500,1.000
642086,669467,4,1,0,0,0,1,.250,.650
642086,666200,8,1,0,0,1,0,.125,.250
642086,678022,1,1,0,0,0,0,1.000,3.000
642086,663372,3,1,0,1,0,0,.333,.666
642086,543037,3,1,1,1,2,1,.333,1.833
642086,518876,8,1,0,0,2,1,.125,.472
642086,801139,2,1,0,1,0,0,.500,1.000
642086,665795,4,0,0,0,0,1,.000,.200
642086,656605,5,0,0,1,2,0,.000,.000
642086,605288,5,1,0,0,0,0,.200,.400
642086,663969,1,1,0,0,0,0,1.000,4.000
642086,650633,7,2,0,0,2,0,.286,.715
642086,663903,7,2,1,2,2,1,.286,1.158
642086,664285,4,1,0,0,3,0,.250,.750
642086,677944,5,2,0,1,1,0,.400,.800
642086,669302,5,2,0,1,2,0,.400,1.200
642086,608379,2,0,0,0,1,0,.000,.000
642086,656876,2,1,0,0,0,0,.500,1.000
686948,673540,3,1,0,0,0,0,.333,.666
686948,650633,1,0,0,0,1,1,.000,.500
686948,680736,4,1,1,1,1,0,.250,1.250
686948,672282,3,0,0,0,1,0,.000,.250
686948,686613,3,0,0,0,0,0,.000,.000
686948,665795,5,0,0,0,0,1,.000,.167
686948,677958,1,0,0,0,1,1,.000,.500
686948,656605,1,0,0,0,0,1,.000,.500
686948,669302,5,1,1,1,1,1,.200,1.133
686948,664285,3,1,0,0,2,0,.333,.666
686948,801139,3,2,1,2,0,1,.667,2.417
686948,663903,3,1,0,0,0,0,.333,.666
686948,608379,3,0,0,0,1,0,.000,.000
686948,656492,3,1,1,1,1,0,.333,1.666
686948,677944,6,2,0,0,1,0,.333,.833
642201,663372,2,2,0,0,0,0,1.000,2.500
642201,666200,2,0,0,0,1,2,.000,.500
642201,680736,3,1,0,1,1,0,.333,.666
642201,672282,6,1,0,0,4,0,.167,.334
642201,518876,2,0,0,0,1,0,.000,.000
642201,663969,4,1,1,1,2,0,.250,1.250
642201,665795,3,0,0,0,3,0,.000,.000
642201,664285,16,1,0,1,10,3,.063,.274
642201,663903,7,2,0,0,2,0,.286,.572
642201,669302,6,0,0,0,1,0,.000,.000
642201,656492,4,1,1,1,1,0,.250,1.250
673490,672282,1,0,0,0,0,0,.000,.000
673490,650633,1,1,0,1,0,0,1.000,2.000
673490,663436,2,0,0,0,1,0,.000,.000
673490,669467,2,0,0,0,2,0,.000,.000
673490,666200,11,2,0,0,2,0,.182,.455
673490,543037,2,1,0,0,1,1,.500,1.167
673490,680736,1,0,0,0,1,0,.000,.000
642201,656876,1,1,1,2,0,0,1.000,5.000
673490,677944,7,0,0,0,2,0,.000,.000
673490,663372,8,4,0,0,1,0,.500,1.125
673490,664285,5,3,0,1,2,0,.600,1.200
673490,686613,4,1,0,2,0,1,.250,.650
673490,518876,7,2,2,2,3,1,.286,1.518
673490,656605,11,0,0,0,4,0,.000,.000
673490,665795,5,2,0,0,1,0,.400,.800
673490,656492,2,0,0,0,0,0,.000,.000
673490,656876,1,0,0,0,0,0,.000,.000
673490,669302,12,0,0,1,5,0,.000,.000
673490,605288,6,0,0,0,1,1,.000,.143
673490,663903,2,0,0,1,0,0,.000,.000
673490,801139,3,0,0,0,2,0,.000,.000
622761,680736,3,1,0,0,0,1,.333,.833
622761,669467,3,1,0,0,1,0,.333,.666
622761,663436,3,2,1,2,1,1,.667,2.750
622761,686613,3,0,0,0,2,0,.000,.000
673490,608379,1,0,0,0,0,1,.000,.500
622761,672282,11,2,0,0,1,1,.182,.432
622761,518876,2,1,0,0,1,0,.500,1.500
622761,650633,4,0,0,0,1,0,.000,.000
622761,656605,3,0,0,0,0,0,.000,.000
622761,605288,5,1,0,0,1,1,.200,.533
622761,664285,12,3,0,1,3,0,.250,.500
622761,608379,7,1,0,1,2,0,.143,.365
622761,663903,4,1,1,1,1,0,.250,1.250
622761,801139,2,2,0,1,0,0,1.000,2.500
621566,666200,27,5,1,4,8,0,.185,.518
622761,543037,9,2,0,1,3,0,.222,.444
622761,669302,4,1,0,0,0,0,.250,.500
622761,656876,9,3,0,0,4,1,.333,.844
621566,669467,5,3,1,3,1,1,.600,2.067
621566,663436,3,1,0,0,1,0,.333,.666
621566,680736,4,1,1,1,3,0,.250,1.250
621566,673540,6,2,0,0,4,2,.333,.833
621566,663372,8,2,1,3,1,0,.250,.875
621566,650633,2,0,0,0,0,1,.000,.333
621566,543037,21,0,0,0,14,2,.000,.087
621566,672282,7,2,2,5,3,1,.286,1.587
621566,518876,13,0,0,0,4,2,.000,.133
621566,665795,13,1,0,0,9,0,.077,.154
621566,664285,19,5,2,5,5,3,.263,.943
621566,677958,2,1,0,0,0,0,.500,1.000
621566,663969,3,0,0,0,2,1,.000,.250
621566,686613,7,2,1,1,2,2,.286,1.158
621566,605288,11,2,0,2,4,3,.182,.630
621566,677944,6,1,1,4,2,0,.167,.792
621566,663903,14,4,2,4,6,4,.286,1.158
621566,656605,15,8,1,1,2,0,.533,1.363
643289,678022,1,0,0,0,0,0,.000,.000
621566,608379,7,3,0,0,3,0,.429,1.000
621566,656492,6,1,0,0,2,0,.167,.500
621566,801139,6,1,0,0,1,0,.167,.334
621566,656876,2,0,0,0,1,0,.000,.000
643289,687064,5,0,0,0,1,0,.000,.000
643289,680736,9,2,0,3,0,0,.222,.666
621566,669302,16,4,2,4,4,3,.250,1.118
643289,663969,2,0,0,0,0,0,.000,.000
643289,666200,6,4,0,1,0,0,.667,1.500
643289,663436,3,1,0,0,0,0,.333,.666
643289,669467,3,1,0,0,0,0,.333,.666
643289,672282,13,6,1,2,1,1,.462,1.192
643289,650633,6,1,0,0,0,0,.167,.334
643289,605288,4,0,0,0,1,0,.000,.000
643289,656605,13,6,1,3,1,1,.462,1.346
643289,677944,5,1,0,1,1,0,.200,.600
643289,664285,2,1,0,1,0,0,.500,1.167
643289,663903,3,1,0,0,1,1,.333,.833
643289,656492,6,2,0,0,0,0,.333,.833
643289,801139,6,0,0,0,0,0,.000,.000
643289,669302,17,3,0,0,3,0,.176,.352
643289,608379,4,1,0,0,0,0,.250,.500
671739,663372,6,2,0,2,0,1,.333,1.096
671739,673540,5,2,0,0,2,0,.400,.800
643289,656876,4,1,0,0,1,0,.250,.750
643289,518876,5,1,0,0,2,0,.200,.400
671739,666200,13,3,0,1,7,2,.231,.641
671739,663436,3,0,0,0,2,0,.000,.000
671739,650633,3,1,0,0,1,0,.333,.666
671739,680736,4,1,0,0,1,0,.250,.500
671739,672282,4,0,0,0,1,0,.000,.000
671739,669467,7,2,0,0,0,0,.286,.572
671739,686613,5,1,0,0,2,0,.200,.400
671739,663969,4,2,0,0,1,0,.500,1.250
671739,656605,15,4,0,0,5,0,.267,.534
671739,677944,5,2,1,3,0,0,.400,1.400
671739,677958,2,2,0,1,0,0,1.000,3.500
671739,665795,7,2,0,0,3,0,.286,.661
671739,663903,9,1,0,0,3,2,.111,.384
671739,669302,5,0,0,0,2,0,.000,.000
671739,518876,9,1,0,0,3,0,.111,.222
671739,664285,2,0,0,0,0,0,.000,.000
671739,801139,5,0,0,0,0,0,.000,.000
671739,605288,8,3,0,0,1,0,.375,.750
671739,656492,3,1,0,1,0,0,.333,1.167
671739,656876,3,1,0,0,0,0,.333,.666
671739,608379,2,1,0,0,1,0,.500,1.000
573262,663436,7,3,0,0,1,1,.429,1.071
573262,666200,7,0,0,0,2,0,.000,.000
573262,680736,2,0,0,0,0,0,.000,.333
573262,656550,3,0,0,0,0,0,.000,.000
573262,663372,14,4,0,0,4,0,.286,.786
573262,673540,5,2,0,1,0,1,.400,.900
573262,650633,9,2,0,0,3,1,.222,.522
573262,672282,4,0,0,0,1,0,.000,.000
573262,663969,2,0,0,0,0,0,.000,.000
573262,543037,2,0,0,0,2,0,.000,.000
573262,518876,49,11,5,7,9,5,.224,.929
573262,669467,4,1,0,0,0,0,.250,.500
573262,664285,5,1,0,0,2,1,.200,.629
573262,665795,13,3,2,4,2,1,.231,.978
573262,677944,10,2,1,2,3,0,.200,.700
573262,663903,10,2,0,1,3,1,.200,.573
573262,656605,9,1,0,0,4,2,.111,.666
573262,605288,6,2,0,0,1,0,.333,.666
573262,669302,10,2,0,0,1,0,.200,.500
573262,608379,11,4,1,1,2,1,.364,1.144
645277,663372,7,3,1,3,0,0,.429,1.286
645277,666200,22,5,0,0,4,1,.227,.625
645277,680736,4,0,0,0,0,0,.000,.000
645277,673540,4,1,1,1,2,1,.250,1.400
645277,663436,3,1,0,0,0,0,.333,.666
645277,650633,2,1,1,3,0,0,.500,2.500
645277,672282,2,1,0,1,0,0,.500,.833
645277,669467,5,1,0,0,1,0,.200,.400
645277,686613,4,1,0,2,0,2,.250,1.000
645277,518876,12,1,1,3,4,1,.083,.476
645277,677958,1,1,0,1,0,1,1.000,2.000
645277,663969,3,1,0,0,0,0,.333,1.000
645277,656605,15,3,1,2,3,3,.200,.800
645277,677944,6,0,0,0,2,1,.000,.143
645277,663903,13,3,0,0,3,1,.231,.594
645277,656492,6,2,0,0,0,0,.333,.666
645277,656876,3,1,0,0,1,0,.333,.666
645277,605288,16,6,0,2,1,3,.375,.974
645277,665795,10,1,0,0,3,0,.100,.200
645277,664285,9,5,1,4,0,0,.556,1.556
645277,669302,7,3,1,1,1,1,.429,1.357
645277,801139,5,1,0,0,1,0,.200,.600
642133,673540,3,0,0,0,2,0,.000,.000
642133,663372,12,6,0,2,1,0,.500,1.333
642133,656550,3,1,0,0,2,0,.333,.666
645277,608379,11,1,0,2,0,1,.091,.245
642133,663436,2,0,0,0,1,1,.000,.333
642133,686613,5,1,0,0,1,0,.200,.400
642133,666200,2,0,0,0,2,0,.000,.000
642133,677944,4,2,1,2,1,0,.500,2.000
642133,805673,3,0,0,0,1,0,.000,.000
642133,665795,1,0,0,0,0,0,.000,.000
642133,543037,11,1,0,0,3,0,.091,.182
642133,669467,12,3,0,2,1,0,.250,.667
642133,518876,16,0,0,0,3,1,.000,.059
642133,663969,2,1,0,0,0,0,.500,1.000
642133,650633,14,3,0,1,5,1,.214,.553
642133,663903,6,1,0,1,0,2,.167,.542
642133,664285,5,0,0,0,4,1,.000,.167
642133,669302,8,1,0,0,3,0,.125,.375
642133,677958,2,0,0,0,1,0,.000,.000
642133,656605,7,3,1,3,1,0,.429,1.429
642133,605288,6,0,0,0,1,0,.000,.000
642133,608379,6,2,1,1,2,0,.333,1.166
506702,543037,14,2,0,0,6,1,.143,.343
506702,663969,1,0,0,0,0,0,.000,.000
506702,518876,3,0,0,0,0,0,.000,.000
506702,663903,2,0,0,0,1,0,.000,.000
506702,656605,3,0,0,0,3,2,.000,.400
506702,656492,2,0,0,0,1,0,.000,.000
506702,605288,2,2,0,0,0,0,1.000,2.000
506702,664285,4,0,0,1,2,1,.000,.200
664761,663372,6,3,0,3,1,2,.500,1.292
664761,666200,13,2,0,1,5,0,.154,.297
506702,608379,2,1,0,0,1,0,.500,1.000
506702,801139,5,0,0,0,2,0,.000,.000
506702,656876,1,0,0,0,0,0,.000,.000
506702,669302,2,0,0,0,1,0,.000,.000
664761,673540,7,2,0,2,1,0,.286,.572
664761,656550,7,0,0,0,2,1,.000,.125
664761,663969,4,2,0,0,1,0,.500,1.000
664761,686613,4,0,0,0,0,0,.000,.000
664761,664285,5,0,0,0,1,1,.000,.167
664761,669467,7,1,0,0,2,1,.143,.393
664761,543037,1,0,0,0,0,1,.000,.500
664761,680736,3,0,0,0,0,0,.000,.000
664761,672282,1,0,0,0,0,0,.000,.500
664761,650633,7,2,0,0,1,0,.286,.715
664761,669302,10,3,0,0,3,0,.300,.600
664761,656605,13,2,0,0,0,1,.154,.368
664761,663903,3,0,0,0,0,0,.000,.000
664761,518876,4,1,0,2,1,0,.250,.750
664761,608379,8,1,0,0,2,0,.125,.375
664761,665795,16,3,0,0,4,3,.188,.566
664761,677944,5,3,0,0,0,1,.600,1.467
664761,605288,16,2,0,0,2,0,.125,.250
664761,656492,2,0,0,0,1,0,.000,.000
669016,666200,4,0,0,0,3,0,.000,.000
669016,663372,5,1,0,1,2,2,.200,.629
664761,656876,4,1,1,2,2,0,.250,1.250
669016,680736,3,1,1,3,2,0,.333,1.666
669016,673540,5,2,0,0,1,1,.400,1.300
669016,656550,9,2,0,0,3,0,.222,.555
669016,686613,3,0,0,0,3,0,.000,.000
669016,663436,3,2,0,0,0,0,.667,1.334
669016,669467,5,2,0,1,0,1,.400,.900
669016,663969,3,2,0,0,0,1,.667,1.750
669016,677944,4,0,0,0,2,0,.000,.000
669016,543037,4,0,0,0,3,1,.000,.200
669016,518876,6,2,1,1,1,0,.333,1.333
669016,650633,6,2,0,1,2,0,.333,.666
669016,656605,6,2,1,1,4,1,.333,1.596
669016,665795,14,6,2,4,2,3,.429,1.458
669016,664285,12,3,0,3,6,1,.250,.536
669016,663903,4,0,0,0,2,0,.000,.000
547180,678022,1,0,0,0,0,0,.000,.000
669016,608379,7,1,0,1,3,0,.143,.286
669016,669302,17,2,0,0,6,0,.118,.294
547180,673540,5,2,0,1,2,1,.400,.900
547180,666200,12,1,0,0,7,0,.083,.166
547180,663969,2,0,0,0,0,1,.000,.333
547180,663436,3,2,0,2,1,0,.667,1.667
669016,656876,3,2,0,0,1,0,.667,1.334
547180,672282,2,0,0,0,1,0,.000,.000
669016,605288,3,1,0,0,0,0,.333,.666
547180,680736,4,1,0,2,2,0,.250,.750
669016,656492,2,1,0,0,0,0,.500,1.000
547180,663372,8,4,0,0,4,2,.500,1.475
547180,656550,4,2,1,1,2,3,.500,1.964
547180,650633,5,0,0,0,1,1,.000,.167
547180,669467,4,1,0,0,1,1,.250,.900
547180,686613,1,0,0,0,0,0,.000,.000
547180,518876,10,2,0,0,1,2,.200,.585
547180,677944,5,2,0,0,0,1,.400,.900
547180,543037,17,4,0,0,4,0,.235,.470
547180,663903,5,1,0,1,2,0,.200,.600
547180,656876,5,1,0,0,1,0,.200,.400
547180,656492,3,0,0,0,1,0,.000,.000
681082,663436,1,1,0,0,0,1,1.000,2.000
547180,605288,14,5,0,1,5,2,.357,1.009
681082,680736,4,0,0,0,1,0,.000,.000
681082,678022,1,0,0,0,1,0,.000,.000
547180,608379,22,7,0,5,3,1,.318,.803
547180,656605,12,4,0,2,4,2,.333,.900
547180,669302,6,3,0,0,1,1,.500,1.071
681082,656550,8,2,0,0,1,1,.250,.583
681082,673540,6,1,0,1,1,1,.167,.417
547180,665795,13,5,1,2,1,0,.385,1.154
681082,686613,3,1,0,0,0,0,.333,.666
681082,663372,8,1,0,0,4,0,.125,.250
681082,666200,7,4,0,2,0,0,.571,1.196
681082,663969,3,0,0,0,0,0,.000,.000
681082,650633,5,3,2,4,1,1,.600,2.467
681082,677944,3,1,0,2,0,0,.333,.666
681082,543037,2,1,0,0,0,0,.500,1.500
681082,669467,8,2,0,0,1,0,.250,.500
681082,672282,2,1,0,0,0,0,.500,1.000
681082,665795,19,6,0,1,5,2,.316,.749
681082,518876,7,1,0,0,1,2,.143,.762
681082,664285,4,1,0,0,0,0,.250,.500
681082,656605,11,4,0,0,3,0,.364,.819
681082,608379,5,2,0,0,1,0,.400,.800
681082,663903,5,3,0,0,1,0,.600,1.200
681082,605288,8,2,1,2,0,1,.250,.958
656537,663372,2,0,0,0,1,0,.000,.000
656537,666200,3,1,1,1,0,0,.333,1.666
681082,656876,4,0,0,0,0,0,.000,.000
681082,669302,7,3,0,1,3,1,.429,1.071
656537,669302,3,1,0,0,1,0,.333,.666
656537,656605,2,1,0,0,1,0,.500,1.000
656537,663903,2,0,0,0,2,0,.000,.000
656537,663969,3,2,0,0,1,0,.667,1.334
656537,650633,1,0,0,0,1,0,.000,.000
656537,664285,3,2,0,0,0,0,.667,1.334
624641,678022,1,1,0,2,0,0,1.000,2.000
656537,608379,2,0,0,0,2,0,.000,.000
624641,673540,2,0,0,0,0,0,.000,.000
624641,666200,7,3,2,3,2,1,.429,1.985
624641,543037,1,0,0,0,1,0,.000,.000
624641,656550,1,0,0,0,0,0,.000,.000
624641,672282,1,0,0,0,1,0,.000,.000
656537,656492,2,0,0,0,1,0,.000,.000
656537,656876,3,0,0,0,3,0,.000,.000
624641,663903,2,0,0,0,0,0,.000,.000
624641,656605,2,2,1,2,0,0,1.000,3.500
624641,677944,2,1,0,1,0,0,.500,1.500
624641,669302,2,1,0,0,0,0,.500,1.000
624641,518876,5,1,0,1,2,1,.200,.629
624641,656492,2,0,0,0,0,0,.000,.000
624641,665795,3,0,0,0,1,0,.000,.000
624641,664285,6,4,0,0,1,0,.667,1.834
624641,608379,2,1,0,0,1,0,.500,1.000
624641,605288,6,0,0,1,3,0,.000,.143
596117,663372,3,1,0,0,1,0,.333,.666
596117,656550,3,2,0,0,0,0,.667,1.334
596117,664285,2,0,0,0,2,0,.000,.000
596117,677944,1,0,0,0,0,0,.000,.000
596117,650633,2,0,0,0,2,0,.000,.000
596117,665795,4,1,0,1,0,0,.250,.450
596117,605288,3,0,0,0,1,0,.000,.000
596117,672282,2,1,0,1,0,0,.500,1.000
592663,663372,7,3,0,2,1,0,.429,1.000
596117,669302,2,0,0,0,1,0,.000,.000
592663,673540,6,0,0,0,3,1,.000,.250
592663,678022,1,0,0,0,0,0,.000,.000
592663,669467,3,1,0,0,0,1,.333,.833
592663,663436,3,0,0,0,1,0,.000,.000
592663,666200,16,2,0,1,5,1,.125,.301
592663,656550,4,0,0,0,1,0,.000,.000
592663,680736,2,0,0,0,1,0,.000,.000
592663,663969,3,0,0,0,1,0,.000,.000
592663,650633,3,1,1,2,2,0,.333,1.666
592663,664285,8,3,0,0,1,0,.375,.750
592663,665795,8,2,1,1,4,3,.250,1.080
592663,543037,20,11,1,1,5,0,.550,1.250
592663,518876,15,4,1,3,2,1,.267,.846
592663,656876,5,0,0,0,2,1,.000,.167
592663,663903,3,2,1,3,0,0,.667,2.334
592663,677944,4,4,1,1,0,0,1.000,3.000
592663,669302,6,2,1,1,2,0,.333,1.166
702222,678022,1,0,0,0,1,0,.000,.000
592663,656605,16,7,1,3,3,1,.438,1.284
592663,608379,9,1,0,0,2,1,.111,.422
592663,605288,14,5,1,2,1,0,.357,.928
702222,656550,5,1,0,0,0,0,.200,.400
702222,677944,2,0,0,0,0,0,.000,.000
702222,663969,1,0,0,0,0,0,.000,.000
702222,665795,3,0,0,0,0,0,.000,.000
